Wonderful  What name may I book the reservation under ,request
Robert Marley,inform
Great your reservation is all set ,inform
Book me a table tomorrow in Seattle for 2 at 10pm American food ,request
the tin table is the shiz nitz book it ,inform
Great your reservation is all set ,inform
I d like to reserve a table for 1 at The Pink Door in Seattle please ,request
I m happy to assist you today  What time and date would you like your reservation for ,request
I prefer 9 00 PM on March 23 if available ,inform
Excellent choice  What name may I book the reservation under ,request
Mike Mitchell please,inform
Chinatown Restaurant please,inform
Excellent choice  What name may I book the reservation under ,request
Charles Norris,inform
I m happy to assist you today  What time and date would you like your reservation for ,request
I would like something for this upcoming Thursday around 6 p m  please,inform
How many guests are in your party ,request
There will be 9 people total ,inform
That sounds perfect  ,confirm_answer
Excellent choice  What name may I book the reservation under ,request
Please book the table under Henderson ,inform
How late is Jameson s Charhouse in Skokie  il open ,request
I m happy to assist you today  How many guests are in your party ,request
Excellent choice  What name may I book the reservation under ,request
Kelly Macdonald,inform
I need a restaurant with an outdoor seating area in birmingham  al,request
I m happy to assist you today  What time and date would you like your reservation for ,request
friday night at 7 for three,inform
Bistro Two Eighteen,inform
Buca di Beppo   Park Lane works for me ,inform
Excellent choice  What name may I book the reservation under ,request
Charles Norris,inform
Can I get a table for 3 at a family restaurant near LegoLand in California this Saturday at 3PM,request
Bistro West,inform
Excellent choice  What name may I book the reservation under ,request
Ray Johnson,inform
Andiamo would be great ,inform
Wonderful  And what name may I book the reservation under ,request
Charles Norris,inform
Can I get a table for 3 at a good Italian place in pensacola Friday at 8 PM,request
Bonelli s Cafe Italia sounds good,inform
Hemingway s Island Grill,inform
Wonderful  What name may I book the reservation under ,request
Luke Skywalker,inform
I have successfully booked your reservation  Thank you and enjoy your meal ,inform
I m happy to assist you today  What time and date would you like your reservation for ,greeting
Tomorrow  noonish  Around 1 2 PM ,inform
How many guests are in your party ,request
Aleppo is fine ,inform
Great your reservation is confirmed ,inform
Jack Binion s Steak House is good  let s try there,inform
Excellent choice  What name may I book the reservation under ,request
Charles Norris,inform
I d like to reserve a table for 1 at Barolo Ristorante in Seattle please ,request
Certainly  what date and time would you like to go ,request
I prefer 3 00 PM on March 23 if available ,inform
Excellent choice  What name may I book the reservation under ,request
Mike Mitchell please ,inform
I m happy to assist you today  What time would you like your reservation for ,greeting
Yes  Book it under Alex T,confirm_answer
May I book a five star place for Wednesday at 1 30pm for 2 people in Seattle ,request
narrow it down to expensive places only,inform
ok lets do it man ,confirm_answer
Wonderful  What name may I book the reservation under ,request
Hi  are there any good Vietnamese restaurants near Bothell  WA ,greeting
I m happy to assist you today  What time and date would you like your reservation for ,greeting
First I d like to know what restaurants are available and how they are rated ,request
Could you look in Seattle ,inform
Could you make me a reservation at Blossom Vegetarian for anytime this evening ,request
How many guests are in your party ,request
Excellent  Blossom Vegetarian has a table tonight at 8 30PM  Would you like to book ,inform
Yes  please ,confirm_answer
I m happy to assist you today  What time would you like your reservation for ,greeting
Evening  Anytime is fine ,inform
Excellent  What name may I book the reservation under ,request
Can I get a table for 3 Monday at 8PM at the Hard Rock Cafe in Atlanta,request
Excellent choice  What name may I book the reservation under ,request
Blue Grotto Sushi and Tapas   Sandy Springs would be perfect,inform
Excellent choice  What name may I book the reservation under ,request
Charles Norris,inform
Can you find a sushi restaurant in New Orleans on Monday for party of 2 people at one o clock ,request
lets try poseidon oyster   sushi bar,inform
Wonderful  And what name may I book the reservation under ,request
miley cirus,inform
I m happy to assist you today  What time would you like your reservation for ,greeting
Sure  let s narrow it down ,confirm_answer
My pleasure  what are your preferred cuisines ,greeting
Greek or French,inform
Wokcano   Burbank is a Pan Asian restaurant with open tables at 7PM  Would you like to book ,inform
Yes  Under the name  Alex T   Please,confirm_answer
Blue Island Oyster Bar please ,inform
Excellent choice  What name may I book the reservation under ,request
Charles Norris,inform
I need a restaurant in Austin with a lively atmosphere that s kid friendly ,request
I m happy to assist you today  What time and date would you like your reservation for ,greeting
I would like something for this coming Thursday night around 6 ,inform
How many will be in your party ,request
Kind of a big group  There will be 8 of us total ,inform
Eddie V s   Arboretum sounds good  let s book there please ,inform
Great your reservation is confirmed ,inform
Is there a local pizza place  not a major chain  that offers a pizza for less than  18 in Seattle ,request
I m happy to assist you today  What time and date would you like your reservation for ,greeting
The day after tomorrow in the evening  around 7pm,inform
How many guests are in your party ,request
Mamma Melina,inform
Excellent choice  What name may I book the reservation under ,request
Joule is short and sweet  let s try there,inform
Excellent choice  What name may I book the reservation under ,request
Charles Norris,inform
Can I get a table for 3 Sunday at 13 00 at the Hard Rock Cafe in Atlanta,request
Excellent choice  What name may I book the reservation under ,request
Brandy Ho s is the way to go ,inform
Excellent choice  What name may I book the reservation under ,request
Charles Norris,inform
Hi  I am looking to reserve a table at a 101 Ocean in Miami  FL for two guests on 3 19 at 5 45 pm,greeting
Excellent choice  What name may I book the reservation under ,request
Can I get a table for 3 Sunday at 6 at the Hard Rock Cafe in Atlanta,request
Excellent choice  What name may I book the reservation under ,request
Jack Johnson,inform
Please book a table for 2 at an inexpensive sushi restaurant that has at least 4 stars in Seattle,request
What date and time would you like to go ,request
On saturday around 3pm please,inform
Moshi Moshi Sushi Please,inform
Great choice  What name shall I book your reservation under ,request
I m happy to assist you today  What time would you like your reservation for ,greeting
Evening  Anytime before 10 is fine ,inform
How many guests are in your party ,request
 La Bella Cucina  7 9 PM,inform
Excellent choice  What name may I book the reservation under ,request
Can I get a table for 3 at a dinner theater in Orlando Friday at 8 PM,request
Blue Heron Restaurant,inform
Wonderful  What name may I book the reservation under ,request
Don Johnson,inform
I m looking for a fancy restaurant in downtown Dallas I can impress a first date with ,request
I m happy to assist you today  What time and date would you like your reservation for ,greeting
I would like something for this coming Saturday night around 8 p m ,inform
How many guests are in your party ,request
Just 2 of us please,inform
The top 3 would be great ,inform
TEI AN sounds interesting  Can you book that for me please ,inform
Excellent choice  What name may I book the reservation under ,request
Under Robertson please,inform
Hello  I d like to reserve a table tomorrow at 9pm for 1 person in Miami  preferably a steakhouse ,greeting
Fleming s Steakhouse   Coral Gables please ,inform
Excellent choice  What name may I book the reservation under ,request
Charles Norris,inform
Can I get a table for 3 tomorrow at 8PM at the Hard Rock Cafe in Atlanta,request
Excellent choice  What name may I book the reservation under ,request
I d like to reserve a table for 2 at Barolo Ristorante in Seattle please ,request
I m happy to assist you today  What time and date would you like your reservation for ,greeting
I prefer 6 30 PM on March 23 if available ,inform
Excellent choice  What name may I book the reservation under ,request
Mike Mitchell please,inform
I m happy to assist you today  What time would you like your reservation for ,greeting
How many guests are in your party ,request
Blossom Vegetarian please,inform
Excellent choice  What name may I book the reservation under ,request
Is there a place I can eat in Atlanta for about ten dollars per person,request
I m happy to assist you today  What time and date would you like your reservation for ,greeting
Tomorrow at noon,inform
How many people will be in your party ,request
Local Three,inform
Excellent choice  What name may I book the reservation under ,request
Jack Murray,inform
Can I get a table for 3 Sunday at 8PM at the Hard Rock Cafe in Atlanta,request
Excellent choice  What name may I book the reservation under ,request
Keith Simms,inform
Can I get a table for 3 Saturday at 8PM at the Hard Rock Cafe in Atlanta,request
Excellent choice  What name may I book the reservation under ,request
Anthony s Prime Steak   Seafood  name is Charles Norris,inform
The Pink Door please ,inform
Great your reservation is all set ,inform
Can I get a table for a steakhouse in Atlanta  GA next Tuesday around 8PM,request
I m happy to assist you today  How many guests are in your party ,greeting
Little Alley Steak sounds good,inform
Yes  Wednesday at 2 PM,inform
How many people in your party ,request
Unfortunately the closest reservation time available is 4 00PM  does that work for you ,inform
Yes  Please book under the name of Alex T  thank you ,confirm_answer
Great your reservation is confirmed ,inform
Agrodolce would be my preference  thanks,inform
Excellent choice  What name may I book the reservation under ,request
Judson Mills,inform
What is the best seafood place in Miami,request
I m happy to assist you today  What time and date would you like your reservation for ,greeting
tomorrow at noon,inform
How many guests are in your party ,request
Steak and Crab House,inform
Excellent choice  What name may I book the reservation under ,request
Blue Mermaid sounds great ,inform
Alright  your table for 4 is now reserved for 6 00 PM on March 16 at Blue Mermaid  Enjoy your meal ,inform
El Gaucho sounds good ,inform
Excellent choice  What name may I book the reservation under ,request
Charles Norris,inform
Can I get a table for 3 at a sushi bar in Atlanta Friday at 8 PM,request
Nakato Japanese Restaurant sounds good,inform
Wonderful  What name shall I book your reservation under ,request
Jack Reacher,inform
I d like to reserve a table for 5 at The Pink Door in Seattle please ,request
I m happy to assist you today  What time and date would you like your reservation for ,greeting
I prefer 5 00 PM on March 23 if available ,inform
Excellent choice  What name may I book the reservation under ,request
Mike Mitchell please,inform
Please find a korean restaurant in philadelphia that has dishes for  15 or less  Table for 5,request
I m happy to assist you today  What time and date would you like your reservation for ,greeting
On Thursday at 5 25pm,inform
5 30 please and that will suffice ,inform
Excellent choice  What name may I book the reservation under ,request
I love Asti wine  so let s go with Palio d Asti for Charles Norris,inform
Acqua California Bistro please,inform
Excellent choice  What name may I book the reservation under ,request
Judson Mills,inform
Can you find a good place to eat near burbon street in Memphis,request
I sure can  what date and time would you like to go ,request
tomorrow at noon,inform
How many people in your party ,request
Excellent choice  What name may I book the reservation under ,request
Jack Johnson,inform
Embeya please,inform
Excellent choice  What name may I book the reservation under ,request
Can I get a table for 3 at a good burger place in New York Friday at 8 PM,request
NYC is correct,confirm_answer
Church Street Tavern,inform
Great your reservation is all set ,inform
Excellent choice  What name may I book the reservation under ,request
Charles Norris,inform
Hello  I d like to book a reservation for 2 people tomorrow night in Los Angeles ,greeting
I m happy to assist you today  What time would you like your reservation for ,greeting
Sushi sounds good ,inform
Nobu Los Angeles please ,inform
Excellent choice  What name may I book the reservation under ,request
Alex Soo  please ,inform
KRYSTAL PLEASE,greeting
YES A LARGE PICKUP ORDER NEED TELEPHONE NUMBER,confirm_answer
I m happy to assist you today  What city are you dining in ,greeting
Can I get a table for 3 at a pizza place near the Aquarium in Atlanta this Saturday at 2pm,request
Yes  What do you suggest,confirm_answer
I found 2 places you may like  Lobby at Twelve and Novo Cucina  Which would you like to book ,inform
Novo Cucina,inform
Wonderful  What name may I book the reservation under ,request
I m happy to assist you today  What time and date would you like your reservation for ,greeting
Any time is fine ,inform
May I ask which date you prefer so I can ensure there are tables available for you ,request
This Friday,inform
How many guests are in your party ,request
Sure  Let s try Korean,confirm_answer
Yea  Book it under Alex T  please ,inform
Great  Which time slot do you prefer ,request
Angus Club Steakhouse please,inform
What name shall I book your reservation under ,request
Charles Norris,inform
Can you tell me what restaurant in New Orleans has a chef named Tory Stewart,request
Can you book a similar restaurant,request
This Saturday around 8PM,inform
How many guests are in your party ,request
Excellent choice  What name may I book the reservation under ,request
Caf u00E9 Blue please  name is Charles Norris,inform
Hi there  can I help you book a restaurant today  To start I would need your city and state ,greeting
There appears to have been an error with your message  Please provide your city and state ,inform
May I book a five star restaurant for Wednesday at 3 30pm for 2 people in Seattle ,request
top 3 for me big dawg ,inform
lets do elliotts oyster house,inform
Wonderful  And what name may I book the reservation under ,request
teeny weeny,inform
Great  what date and time would you like to go ,request
I think this coming Saturday night around 8 30 p m  would be perfect ,inform
I m happy to assist you today  How many guests are in your party ,greeting
Just 2 of us please,inform
The top 3 would be great ,inform
Let s book SILO Elevated Cuisine please ,inform
Excellent choice  What name may I book the reservation under ,request
Under Jones please ,inform
5A5 Steak Lounge sounds good  Charles Norris is the name,inform
Can I get a table for 3 at a good family restaurant in Birmingham  AL tomorrow at noon,request
Do you have a cuisine in mind ,request
Wonderful  What name may I book the reservation under ,request
Great your reservation is confirmed ,inform
Can I get a table for 3 at a Hibachi place in Atlanta Friday at 8 PM,request
Any asian food will be fine,inform
Blue Grotto Sushi and Tapas   Sandy Springs,inform
Great your reservation is all set ,inform
Can I get a table for 2 at a romantic restaurant in Birmingham  AL this Saturday at 7PM,request
Great your reservation is all set ,inform
Can you find a Mexican restaurant in Seattle on Tuesday for party of 2 people at noon ,request
barrio capitol hill,inform
Bar Dough please  in the name Charles Norris,inform
Can I get a table for 3 tomorrow at 8 at the Hard Rock Cafe in Seattle,request
Excellent choice  What name may I book the reservation under ,request
Can I get a table for 3 at a good Pizza place in New York Friday at 8 PM,request
New York City,inform
Rizzo s Fine Pizza Co  Beer   Wine Bar,inform
Wonderful  What name may I book the reservation under ,request
Avanti Ristorante,inform
Excellent choice  What name may I book the reservation under ,request
Charles Norris,inform
hello I would like to book a table at a sushi restaurant downtown ,greeting
I m happy to assist you today  What city are you dining in ,greeting
Hello  May I assist you in making a restaurant reservation today ,greeting
Looking for a fine dining restaurant that has gluten free options in Seattle  thanks,request
I m happy to assist you today  What time and date would you like your reservation for ,greeting
Friday at 4pm,inform
How many guests are in your party ,request
Agave Cocina   Cantina   Redmond,inform
Excellent choice  What name may I book the reservation under ,request
Good Evening  I would like to make dinner reservations for my wife and I,greeting
Great I d be happy to help you  What city and state are you looking in ,greeting
Chicago IL  Looking for something fancy this weekend,inform
Great what date and time are you interested in going ,confirm_answer
Saturday 3  19 at 8pm,inform
Top 3 restaurants please,inform
Ditkas Chicago please,inform
What name shall I book your reservation under ,request
Golden Temple it is ,inform
Excellent choice  What name may I book the reservation under ,request
Charles Norris,inform
Can you find an authentic pizza place in New York City this Saturday for 2 at 3PM,request
Excellent choice  What name may I book the reservation under ,request
Ben Jenkins,inform
Please book a table for 2 at an italian place in pennington  nj for tomorrow night around 8pm,request
Excellent  What name may I book the reservation under ,request
I would like to book a seafood place in Seattle on 03 20 at 3 30pm for 3 people,request
blueacre seafood is good,inform
Cowboy Star sounds great  thanks ,inform
Alta CA por favor,inform
Excellent choice  What name may I book the reservation under ,request
Charles Norris,inform
I m happy to assist you today  What time and date would you like your reservation for ,greeting
Around 7  PM,inform
Katsuya  please ,inform
Excellent choice  What name may I book the reservation under ,request
I need a cheap food place for 3 people tomorrow at 1pm in Seattle,request
ok top 3 lets go,inform
i want to book tilikum place cafe,inform
What name shall I book your reservation under ,request
Miyabi sounds great ,inform
Excellent choice  What name may I book the reservation under ,request
Charles Norris,inform
Can I get a table for 3 in New Orleans near the aquarium this Saturday,request
Around what time would you like to go ,request
top three will work,inform
GW Fins at 5PM,inform
Excellent choice  What name may I book the reservation under ,request
Bob Johnson,inform
25 Degrees please  Name is Chuck Norris,inform
Can i get American food in New Orleans at 3pm tomorrow for party of 2 please ,request
willa jean is perfect for me,inform
Wonderful  And what name may I book the reservation under ,request
Natalie Portman,inform
Tomorrow at 8PM for 3,inform
Excellent choice  What name may I book the reservation under ,request
I can help you find something  how many people will be going ,request
Top three that are reviewed highly as romantic cuisine isn t as important ,inform
Quince Restaurant definitely ,inform
Wonderful  What name may I book the reservation under ,request
Marilyn Jabot ,inform
I have successfully booked your reservation  Thank you and enjoy your meal ,inform
I need a good steak house in Downtown San Antonio area ,request
I m happy to assist you today  What time and date would you like your reservation for ,greeting
I need something for tomorrow at lunchtime  Maybe 12 30 or 1 p m ,inform
And how many guests in your party ,request
There will be 3 of us  Do by chance know if there is a dress code ,inform
Silo Elevated Cuisine   1604 sounds good ,inform
What name shall I book your reservation under ,request
Please make the reservation under Chambers ,inform
Where is he best place to get beignet in New Orleans this weekend,request
I m happy to assist you today  What time and date would you like your reservation for ,greeting
Saturday around 2PM,inform
How many people in your party ,request
Excellent choice  What name may I book the reservation under ,request
Jack Jackson,inform
Great your reservation is all set ,inform
Hello  May I assist you in making a restaurant reservation today ,greeting
i would like to book a restaurant tonight ,request
I m happy to assist you today  What city are you dining in ,greeting
Hello  I d like to reserve a table tomorrow at 8pm for 1 person in Miami  preferably a steakhouse ,greeting
Christy s would be my preference thanks,inform
Excellent choice  What name may I book the reservation under ,request
Judson Mills,inform
Good evening need to make birthday dinner reservations for 8 people,greeting
Great I would be happy to assist you  What city and state are you looking in ,greeting
What date and time would you like to go ,request
Friday 3  18 at 9pm,inform
Top 3 restaurants please that offers alcohol,inform
The Root and Restaurant bar sounds fun,inform
Wonderful  And what name may I book the reservation under ,request
I m happy to assist you today  What time  would you like your reservation for ,greeting
7 30 PM just for one ,inform
I found 2 places with seating available  Hiro 88  and Hiro 88 West  Which would you like to book ,inform
Hiro 88 West looks closest  I ll take that one please ,inform
Excellent choice  What name may I book the reservation under ,request
Mary Underwood,inform
Reserve me a table for Mexican food in Seattle at 2pm tomorrow I will be eating alone ,request
milagro cantina 2pm table please,inform
What name shall I book this reservation under ,request
I would like to eat lobster tails Tuesday at 2 pm with a party of 4 in downtown Seattle,request
lets do the metropolitan grill,inform
I d like to reserve a table for 5 at Barolo Ristorante in Seattle please ,request
I m happy to assist you today  What time and date would you like your reservation for ,greeting
I prefer 6 30 PM on March 23 if available ,inform
Excellent choice  What name may I book the reservation under ,request
Mike Mitchell please,inform
I would like to eat Mexican on Tuesday at 1 pm in Seattle for a party of 2,request
ok yes please ,confirm_answer
Cite would be my best bet I think,inform
Excellent choice  What name may I book the reservation under ,request
Charles Norris,inform
Capa at Four Seasons would be awesome,inform
What name shall I book your reservation under ,request
Charles Norris,inform
Can I get a table for 3 tomorrow at 6 at the Flemmings in Birmingham  AL,request
Excellent choice  What name may I book the reservation under ,request
What is the best seafood place in pensacola  fl,request
I m happy to assist you today  What time and date would you like your reservation for ,greeting
tomorrow at noon,inform
How many will be in your party ,request
Excellent choice  What name may I book the reservation under ,request
Jack Kennedy,inform
I d like to reserve a table for 2 at Barolo Ristorante in Seattle please ,request
I m happy to assist you today  What time and date would you like your reservation for ,greeting
I prefer 8 30 PM on March 23 if available ,inform
Excellent choice  What name may I book the reservation under ,request
Mike Mitchell please,inform
Can I get a table for 3 in Chicago near the Aquarium this Friday,request
I m happy to assist you today  What time would you like your reservation for ,greeting
Excellent choice  What name may I book the reservation under ,request
John Jackson,inform
Bing s sounds good ,inform
Excellent choice  What name may I book the reservation under ,request
Charles Norris,inform
Can I get a table for 3 at a good burger place in Atlanta Friday at 8 PM,request
Highland Tap sounds good,inform
Wonderful  And what name may I book the reservation under ,request
Chris Martin,inform
What is a romantic restaurant in Houston for a first date ,request
I m happy to assist you today  What time and date would you like your reservation for ,greeting
I would like something for Saturday night around 9 p m  please ,inform
How many guests are in your party ,request
Just 2 of us ,inform
Wonderful  And what name may I book the reservation under  The suggested attire is Business Casual ,request
I m sorry  I did not understand your response  What name may I book the reservation under ,inform
Please book the reservation under Jones,inform
Great your reservation is all set ,inform
Barking Crab Boston sounds perfect ,inform
Excellent choice  What name may I book the reservation under ,request
Charles Norris,inform
Can I get a table for 3 tomorrow at 8PM at the The pink door in Seattle,request
Excellent choice  What name may I book the reservation under ,request
Can I get a table for 3 tomorrow at noon at the Hard Rock Cafe in orlando,request
Excellent choice  What name may I book the reservation under ,request
Jack Murray,inform
I m trying to find a highly rated Italian restaurant in Houston to take some out of town guest to ,request
I m happy to assist you today  What time and date would you like your reservation for ,greeting
I am looking for something around 7 p m  this coming Thursday night ,inform
How many guests are in your party ,request
there will be 5 people in my party ,inform
Wow they all sound great  I think I d like to try La Griglia please ,inform
Excellent choice  What name may I book the reservation under ,request
Book the table under Jameson please ,inform
Alright  your table for 5 is now reserved for 7 00 PM on March 17 at La Griglia  Enjoy your meal ,inform
Bar 508 Restaurant would suit me just fine  thank you ,inform
Excellent choice  What name may I book the reservation under ,inform
Charles Norris,inform
Can I get a table for 3 tomorrow at 14 00 at the Hard Rock Cafe in Atlanta,request
Excellent choice  What name may I book the reservation under ,request
Jason Simms,inform
Can I get a table for 3 Thursday at 8PM at the Hard Rock Cafe in Atlanta,request
Excellent choice  What name may I book the reservation under ,request
Bill Jackson,inform
Can I get a table for 3 at a good Italian place in Atlanta Friday at 8 PM,request
Sotto Sotto sounds good,inform
Wonderful  What name may I book the reservation under ,inform
Steve Harvey,inform
Great your reservation is all set ,inform
I m happy to assist you today  What time would you like your reservation for ,greeting
Around 7 PM,inform
How many guests are in your party ,request
Sure  let s narrow it down,inform
My pleasure  what are your preferred cuisines ,request
Greek  Middle Eastern  Italian,multiple_choice
Great  May I suggest Aleppo Kitchen  It s a Middle Eastern restaurant with open tables in Burbank ,confirm_answer
Yes  Please book a table under Alex T,confirm_answer
Assaggio sounds great  book that one ,inform
Excellent choice  What name may I book the reservation under ,inform
Charles Norris,inform
Act One please,inform
Excellent choice  What name may I book the reservation under ,request
Charles Norris,inform
Can I get a table for 3 tomorrow at 9PM at the Hard Rock Cafe in Atlanta,request
Excellent choice  What name may I book the reservation under ,request
I d like to reserve a table tomorrow at 5pm for 4 people in Seattle  preferably a steakhouse ,request
The Capital Grille please and thank you ,inform
Ooh I like the sound of Godzilla Bar,inform
Excellent choice  What name may I book the reservation under ,request
Judson Mills,inform
Hello  I d like to reserve a table tomorrow at 7pm for 1 person in Miami  preferably a steakhouse ,greeting
Let s go with Graziano s Miami,inform
Excellent choice  What name may I book the reservation under ,request
Charles Norris,inform
Asian Outpost for 1  please ,inform
Excellent choice  What name may I book the reservation under ,request
Judson Mills,inform
I found 3 places you might like  SakaMai  Hanjan  and Chop Shop  which would you like to book ,inform
SakaMai please ,inform
What name shall I book your reservation under ,request
Charles Norris,inform
Alright  your table for 4 is now reserved for 8 00 PM on March 16 at SakaMai  Enjoy your meal ,inform
I m happy to assist you today  What time and date would you like your reservation for ,greeting
This Friday  around 9 PM,inform
Surprise me  Pick something randomly  I enjoy all those cuisines ,inform
Joselito s ,inform
Excellent choice  What name may I book the reservation under ,request
Find me a casual mediterranean restaurant with at least 3 stars in downtown seattle please,request
I m happy to assist you today  What time and date would you like your reservation for ,greeting
Tomorrow around 3 please,inform
How many guests are in your party ,request
 Cafe Turko sounds good,inform
Excellent choice  What name may I book the reservation under ,request
I need a restaurant that takes group reservations with a lively atmosphere ,request
I m happy to assist you today  What city are you dining in ,greeting
I am looking for something in the south Austin  Texas please ,inform
And how many people will be in your group ,request
there will be 9 people total,inform
I m happy to assist you today  What time and date would you like your reservation for ,greeting
I would like something for this upcoming Thursday around 6 p m  please,inform
Eddie V s   Arboretum sounds great  Can you please book that for my group ,inform
Excellent choice  What name may I book the reservation under ,request
Thank you  the name for the reservation is Parsons ,thanks
Great your reservation is all set ,inform
Can I get a table for 3 at a good burger place in Pensacola  FL Friday at 8 PM,request
Restaurant IRON,inform
Wonderful  your reservation at Restaurant IRON is all set ,inform
Bourbon House would be just fine  thanks,inform
Excellent choice  What name may I book the reservation under ,request
Charles Norris,inform
Can I get a table for 3 at a good Mexican place in Atlanta Friday at 8 PM,request
Red Pepper Taqueria,inform
I have successfully booked your reservation  Thank you and enjoy your meal ,inform
That sounds great  Do they have an opening at 6 PM ,confirm_answer
6 15 PM for Alex Miranda ,inform
Hello  I need to find a sushi restaurant in either Burbank or Pasadena California,greeting
What date and time would you like to go ,request
Tonight or tomorrow at 10 PM,inform
How many will be in your party ,request
Yes  I think Kabuki would be fine  Please book under the name of Alex T  Thank you,inform
Frankie s Ristorange works for me ,inform
What name shall I book your reservation under ,request
Charles Norris,inform
Bianca would be great  thank you ,inform
Excellent choice  What name may I book the reservation under ,request
Charles Norris,inform
Can I get a table for a steakhouse in Pensacola  FL next Tuesday around 8PM,request
I m happy to assist you today  How many guests are in your party ,greeting
Excellent choice  What name may I book the reservation under ,request
JJ Reynolds,inform
I m happy to assist you today  What time would you like your reservation for ,request
Around 8 PM,inform
How many guests are in your party ,request
Yes  under Alex T  Please,confirm_answer
Can I get a table for 3 Saturday at 14 00 at the Pink Door in Seattle,request
Excellent choice  What name may I book the reservation under ,request
Can I get a table for 3 Tuesday at 8PM at the Hard Rock Cafe in Atlanta,request
Excellent choice  What name may I book the reservation under ,request
Bill Murray,inform
Can I get a table for 3 tomorrow at 8PM at the Hard Rock Cafe in Seattle,request
Excellent choice  What name may I book the reservation under ,request
John Johson,inform
May I book a five star place for Wednesday at 1 30pm for 2 people in Seattle ,request
palisade is my favorite  book it my friend ,inform
What name shall I book your reservation under ,request
Can I get a table for 3 tomorrow at 8PM at Ruth Chris in Birmingham  AL,request
Excellent choice  What name may I book the reservation under ,request
I m looking for a Italian place in downtown Dallas that serves Manicotti ,request
Great  what date and time would you like to go ,request
I would like something on Friday night around 8 30 p m  please,inform
I m happy to assist you today  How many guests are in your party ,greeting
There will be 4 people in my party ,inform
Your reservation is all set  they will be open until 10 00PM,inform
I need a fine dining place with a party of 3 for Monday at 6pm in Seattle,request
Do you have a cuisine preference or would you just like the top 3 options ,request
lets do italian cuisine,inform
how to cook a wol,inform
Wonderful  And what name may I book the reservation under ,request
captain jack,inform
I have successfully completed your reservation at How To Cook a Wolf  Enjoy ,inform
fogon cocina mexicana,inform
yes how about casco antiguo and thanks a lot for checking that for me ,inform
It s my pleasure to assist you  And what name may I book the reservation under ,request
Chicago Cut Steakhouse please ,inform
Excellent choice  What name may I book the reservation under ,request
Charles Norris,inform
Great I d be happy to help you  what date and time were you thinking about going ,request
I would like a table for this coming Friday night around 8 30 p m ,inform
The top 3 would be helpful please ,inform
Let s try Olivette ,inform
Excellent choice  What name may I book the reservation under ,request
Please book the table under Wilson ,inform
Alexi s Grill sounds perfect,inform
Excellent choice  What name may I book the reservation under ,request
Charles Norris,inform
I m happy to assist you today  What time and date would you like your reservation for ,greeting
This Friday  around 9 PM,inform
How many guests are in your party ,request
Yes  Book it under Alex T ,confirm_answer
Yes 6PM sounds great,inform
Excellent  What name may I book the reservation under ,request
Borobudur would be great  thanks1,inform
Wonderful  And what name may I book the reservation under ,request
Charles Norris,inform
Alright  your table for 2 is now reserved for 8 00 PM on March 16 at Borobudur  Enjoy your meal   ,inform
Is there a restaurant available in Orlando for 3 at 4AM this Saturday,request
Unfortunately there are no tables available at 4 00AM  would you like to try a different time ,inform
Sure what is the closest time available,request
1 30 AM will work,inform
Excellent choice  What name may I book the reservation under ,request
I would like to get American for two on 03 26 at 4pm in new orleans,request
can you book legacy kitchen for me,request
I sure can  Your reservation at Legacy Kitchen   Warehouse is all set for 4pm ,inform
Can I get a table for 3 at a good authentic Cajun restaurant in New Orleans this Saturday at 2PM,request
Restaurnat des Families sounds good,inform
Wonderful  What name may I book the reservation under ,request
Steve Vaughn,inform
I have successfully booked your reservation  Thank you and enjoy your meal ,inform
Can I get a table for 3 tomorrow at 8 at the Hard Rock Cafe in Atlanta,request
Excellent choice  What name may I book the reservation under ,request
Chris Jackson,inform
Hi  I am looking to reserve a table at a Juvia in Miami  FL for two guests on 3 19 at 6 pm,request
Excellent choice  What name may I book the reservation under ,request
I d like to reserve a table for 4 at The Pink Door in Seattle please ,request
Great I d be happy to help you  What date and time would you like to go ,greeting
I prefer 9 15 PM on March 23 if available ,inform
Excellent choice  What name may I book the reservation under ,request
Mike Mitchell please,inform
Tadashi would be great,inform
Excellent choice  What name may I book the reservation under ,request
Judson Mills,inform
I want a family friendly pizza place near biloxi,request
I m happy to assist you today  What time and date would you like your reservation for ,greeting
monday at 3 pm for 8,inform
mexican food would be great,inform
yes i would,confirm_answer
Your reservation at the Hard Rock Cafe is all set ,inform
Double Knot,inform
Excellent choice  What name may I book the reservation under ,request
Charles Norris,inform
I d like to reserve a table for 2 at The Pink Door in Seattle please ,request
I m happy to assist you today  What time and date would you like your reservation for ,greeting
I prefer 9 00 PM on March 23 if available ,inform
Excellent choice  What name may I book the reservation under ,request
Mike Mitchell please,inform
Can you find me a good Ethiopian place in Las Vegas ,request
I ll certainly try  What date and time would you like to go ,request
Tomorrow at 7pm or so,inform
OK  and can you tell me how many people will be in your party ,request
Sure  something different if you could   no mexican or american style places  etc,inform
I ll try Andrea s,inform
Excellent choice  What name may I book the reservation under ,request
Mr  Fantastic,inform
Echo   Rig sounds like a nice choice,inform
Excellent  What name may I book the reservation under ,request
Bistro 31 is my preference  thanks ,inform
Excellent choice  What name may I book the reservation under ,request
Charles Norris,inform
I need a cheap food place for 3 people tomorrow at 1pm in Seattle,request
hit me with the top three baby ,inform
Cafe Campagne,inform
What name shall I book your reservation under ,request
Can I get a table for 3 at a good burger place in Birmingham Friday at 8 PM,request
